song_id;song_name;artists;danceability;energy;loudness;speechiness;acousticness;instrumentalness;valence;tempo;artist;artist_gender;artist_popularity;popularity;artist_region;artist_category
7H8VmgeUtAzVG9jyEyyMR1;Listen Lonely Girl - Mono Version;{'21LGsW7bziR4Ledx7WZ1Wf': 'Johnny Mathis'};494;439;-10546;259;776;276;712;94736;Johnny Mathis;M;58;5;North America;Solo
1K1nzhbKCNmrNXi9B07mPF;Forever In Blue Jeans;{'7mEIug7XUlQHikrFxjTWes': 'Neil Diamond'};706;39;-13673;324;221;381;839;90584;Neil Diamond;M;73;60;North America;Solo
00FDHurakzVEiPutdUxXXq;Wouldn't It Be Good;{'7kCL98rPFsNKjAHDmWrMac': 'Nik Kershaw'};655;705;-8529;285;169;139;749;97007;Nik Kershaw;M;59;58;North America;Solo
6vs9xToxh23nXF8sucqnfP;Pop, Lock & Drop It;{'33wbkdcxtduHKY53LnI1Hf': 'Huey'};0.745;0.568;-8.332;0.164;0.000756;0;0.493;144.14;Huey;M;47;50;North America;Solo
5uRkew0DtfAQmv0oEYNwFF;I Saw The Light;{'0Lpr5wXzWLtDWm1SjNbpPb': 'Todd Rundgren'};504;673;-11834;336;214;229;581;120418;Todd Rundgren;M;59;58;North America;Solo
18cAagHHgjb62pUwDCv8EF;One More Night;{'6uGKydhYXrVOEXM6QbVzyH': 'Amber'};437;631;-7569;343;122;248;466;92973;Amber;F;45;21;Europe;Solo
05RqsEr4euppjIJ8bcvvrR;A Rock 'n' Roll Fantasy;{'1SQRv42e4PjEYfPhS0Tk9E': 'The Kinks'};475;417;-12438;344;288;0;534;109096;The Kinks;M;72;26;Europe;Band
1JhpdM2PtIsKC0lrBTPSAK;Quiet Storm;{'0h9smro0z3HqUbD94jotU8': 'Smokey Robinson'};218;583;-8638;492;55;295;383;170835;Smokey Robinson;M;64;40;North America;Solo
3E7ZwUMJFqpsDOJzEkBrQ7;Can't Get You out of My Head;{'4RVnAU35WRWra6OZ3CbbMA': 'Kylie Minogue'};766;563;-7516;339;263;683;964;126007;Kylie Minogue;F;72;69;Australia;Solo
2z4ypE6YI1mybsczNx4eRU;Honey;{'7IfculRW2WXyzNQ8djX8WX': 'Erykah Badu'};399;802;-7869;35;273;387;437;87818;Erykah Badu;F;71;41;North America;Solo
56hvN4r1qI7kDW9cw1lVov;Hay;{'1NMPFAWwsqqy5m8kEQvDl6': 'Crucial Conflict'};752;716;-9205;778;324;0;872;139929;Crucial Conflict;M;38;41;North America;Band
30voy2NvjzBIVpOb3q0AAt;This Could Be the Night;{'2CLVPk9FcywjClBcTvWPkT': 'Loverboy'};546;473;-10164;247;332;0;351;84459;Loverboy;M;60;26;North America;Band
0E2Zf540E4oiodoFWMZqZf;Your Time To Cry;{'5HRSYURV6LFFRCjAtiK0py': 'Joe Simon'};603;373;-12869;373;333;606;505;115544;Joe Simon;M;41;1;North America;Solo
6DVrdWM3CaIbZFCllyfBy9;Ready or Not Here I Come (Can't Hide From Love);{'6YPRXu1dazGYcSZv4HJEH4': 'The Delfonics'};699;686;-6578;403;417;381;551;83585;The Delfonics;M;56;13;North America;Band
6UFpbLu6DpxTZzCHlb1A1j;All Things Considered;{'3dEmtnoOnNNor8HDMq8THn': 'Yankee Grey'};656;746;-5379;325;237;0;96;140865;Yankee Grey;M;23;32;North America;Band
3IgStZuiKavUbUPWn3Pyy6;Your Everything;{'0u2FHSq3ln94y5Q57xazwf': 'Keith Urban'};549;54;-576;27;399;0;361;139714;Keith Urban;M;76;43;Australia;Solo
2zhk0kypGeOPsaaZcjyc14;Burning House;{'5WRElKaZsn1tGnrgmJVAeO': 'Cam'};728;253;-8427;304;887;111;457;140923;Cam;F;60;61;North America;Band
3bq9YHKExHdNzMCublodNs;I'm So Proud;{'1b1N51wmSK0ckxFAMPSSHO': 'The Impressions'};608;121;-17321;359;966;466;288;86704;The Impressions;M;54;47;North America;Band
2y1PuOloYFiRp9YQn64kBy;Dancin' 'Round and 'Round;{'4L1danWWAgSc0b7nBgY9CB': 'Juliana Hatfield'};489;717;-8636;286;111;703;86;147936;Juliana Hatfield;F;35;11;North America;Solo
6f8RdBMG6A7EMfVF7uOEqO;Have I Stayed Away Too Long;{'69wzuykaVXlRS5KVygESvd': 'Bobby Bare'};583;326;-13254;272;571;0;573;105349;Bobby Bare;M;53;20;North America;Solo
2gZUPNdnz5Y45eiGxpHGSc;POWER;{'5K4W6rqBFWDnAN6FQUkS6x': 'Kanye West'};543;915;-4746;113;162;0;577;153998;Kanye West;M;91;76;North America;Solo
7JFoeg0arawADjGcz9gBnq;I Don't Like Mondays;{'40oYPr305MsT2lsiXr9fX9': 'The Boomtown Rats'};472;464;-6848;404;743;0;444;14135;The Boomtown Rats;M;52;60;Europe;Band
68XDZSuCJdT8ld3W48F4Fk;Gold;{'5a2EaR3hamoenG9rDuVn8j': 'Prince'};531;856;-3241;288;369;137;44;90015;Prince;M;77;43;North America;Solo
5XfIOUX34DGMJlZzPv9zHB;Across the Miles;{'26bcq2nyj5GB7uRr558iQg': 'Survivor'};581;299;-15358;289;574;612;278;120107;Survivor;M;71;21;North America;Solo
2DUJXCCBYYdGO73SjzMH1I;Do-Wah Diddy;{'2GF1B0GIaFrLFLdfH6ufRO': 'The Exciters'};711;556;-11109;37;756;0;973;132654;The Exciters;F;42;14;North America;Band
2QZ7WLBE8h2y1Y5Fb8RYbH;In My Blood;{'7n2wHs1TKAczGzO7Dd2rGr': 'Shawn Mendes'};622;712;-7321;66;573;0;487;140025;Shawn Mendes;M;96;81;North America;Solo
5NIboeg4LUGpAkqPdyxSFK;Gangstas Make The World Go Round;{'3zNM2tRfTX6LI1lN2PlrTt': 'Westside Connection'};747;557;-8361;359;115;0;548;180404;Westside Connection;M;62;28;North America;Band
6Svzfrf1US3WXMhGWtRX3T;Somewhere;{'7jmTilWYlKOuavFfmQAcu6': 'Barbra Streisand'};165;417;-8415;339;893;116;394;93507;Barbra Streisand;F;68;31;North America;Solo
3xOtIZ2YhFi91vZwervrTc;Night Walk;{'0bShb58TO0fM5jOjXhB1WT': 'Van McCoy'};584;758;-9625;325;38;518;629;10944;Van McCoy;M;48;10;North America;Solo
4V6ZLk1IHdG00qu3B4m8Y9;Baby I Love You;{'7CyeXFnOrfC1N6z4naIpgo': 'The Ronettes'};0.545;0.802;-8.275;0.0358;0.208;0.000037;0.854;115.692;The Ronettes;F;61;47;North America;Band
70Z9t1qhytWtG4cCmmi7mU;I Wanna Rock;{'7b85ve82Sh36a3UAx74wut': 'Twisted Sister'};504;911;-297;738;512;123;671;106244;Twisted Sister;M;67;68;North America;Band
263Iuyk08ks1v6FIudUIGD;Get Off Of My Cloud - Mono Version;{'22bE4uQ6baNwSHPVcDxLCe': 'The Rolling Stones'};579;877;-883;488;289;571;9;126336;The Rolling Stones;M;84;54;North America;Band
3zsWzIGaMYfB8V9dPx2nge;Undun;{'0cQuYRSzlItquYxsQKDvVc': 'The Guess Who'};559;377;-15746;321;442;264;562;135652;The Guess Who;M;63;42;North America;Band
2Dz5WpEWA0vhnMmEPYiZ2y;She Is Love;{'2PCUhxD40qlMqsKHjTZD2e': 'Parachute'};622;175;-9866;156;683;0;376;136365;Parachute;M;66;58;North America;Band
6Z01gUquJsjJC67uNWm6P0;Shot For Me;{'3TVXtAsR1Inumwj472S9r4': 'Drake'};566;465;-11714;235;555;0;177;143015;Drake;M;99;64;North America;Solo
3wrP2GVxWH8VpHPOsKhYgz;Zero;{'7bXgB6jMjp9ATFy66eO08Z': 'Chris Brown'};731;818;-4564;638;517;0;812;120993;Chris Brown;M;94;54;North America;Solo
5O6yk6U8L3rTbFsIwuqe8H;Turning Tables;{'4dpARuHxo51G3z768sgnrY': 'Adele'};305;452;-6077;293;952;168;21;7983;Adele;F;85;64;Europe;Solo
2XWmbwp9FBAaFcSE9BLQzc;Help Me Make It Through The Night;{'5kZDCAD5zLelf8NYHoRSHS': 'Sammi Smith'};562;353;-11882;249;636;619;431;77973;Sammi Smith;F;38;45;North America;Solo
4AtZRwSR8BOTTQg5ihSggt;PRBLMS;{'4IVAbR2w4JJNJDDRFP3E83': '6LACK'};417;58;-4574;207;307;145;139;6858;6LACK;M;83;72;North America;Solo
1xeWQGjKglXSsCHgmIzpYm;I'm So Proud;{'6vuD08WKtmp1yc7kQx1rBm': 'The Main Ingredient'};262;302;-14827;305;952;408;37;137895;The Main Ingredient;M;47;27;North America;Band
52VIdyKqp1pJRSyUQaxKUA;Everything I Own;{'70ZTdbPEcEugBNay4MvxfL': 'Bread'};365;338;-13406;322;735;0;446;79241;Bread;M;67;67;North America;Band
2fczBEyVwwdRtspsT9kfvg;4 In The Morning;{'4yiQZ8tQPux8cPriYMWUFP': 'Gwen Stefani'};709;818;-6226;333;221;888;482;92406;Gwen Stefani;F;75;50;North America;Solo
6nz35DNIzbtj5ztpDEcW1j;Kick, Push;{'01QTIT5P1pFP3QnnFSdsJf': 'Lupe Fiasco'};0.652;0.809;-5.276;0.17;0.164;0;0.512;94.786;Lupe Fiasco;M;71;58;North America;Solo
614D2rzF4H94mc3LKWE2Wb;Only Love (Remastered);{'3I1mRytDvAfQIkNtIjZLWW': 'Bill Quateman'};345;734;-6802;656;647;0;738;187158;Bill Quateman;M;6;5;North America;Solo
6i81qFkru6Kj1IEsB7KNp2;Just Breathe;{'1w5Kfo2jwwIPruYS2UWh56': 'Pearl Jam'};431;359;-10943;282;697;148;284;107723;Pearl Jam;M;80;66;North America;Band
3c3b5daSKE7C83YLIOrSnX;Don't Let Me Be Lonely Tonight;{'0vn7UBvSQECKJm2817Yf1P': 'James Taylor'};622;145;-18549;332;813;808;335;75139;James Taylor;M;72;45;North America;Solo
10PXXFJkoYQuzBdsQWtdTq;Stormy;{'7pWcV3qwmpgRXhK7Rh5gkK': 'Classics IV - Featuring Dennis Yost'};674;444;-10606;294;298;215;68;119337;Classics IV feat. Dennis Yost;M;7;2;North America;Band
1XD2RV9srrHMO4ipN8Psib;Mind, Body & Soul;{'4MUVyyvIuoljgT4cDIhjLa': 'Flaming Ember'};0.516;0.661;-8.983;0.0397;0.355;0;0.731;85.776;Flaming Ember;M;6;1;North America;Band
3zN4OLeBAN7LwAr442bB8E;I Drove All Night;{'4S9EykWXhStSc15wEx8QFK': 'Céline Dion'};566;912;-4198;629;51;0;644;134994;Céline Dion;F;78;55;North America;Solo
2pe8CwgrvH3WaZT7U9TgzZ;Loving Arms;{'3mC1KCuZZSOlN8Z0M56VsV': 'Dobie Gray'};412;235;-11954;335;9;131;179;13021;Dobie Gray;F;52;1;North America;Solo
46IdjlVO3EmaMqooXZ1Hcu;Wat U Mean;{'41LfjfTCcTCUdykJqNyFw8': 'Dae Dae'};0.923;0.599;-4.888;0.238;0.07;0.00000123;0.667;138.024;Dae Dae;M;50;51;North America;Solo
2oZmMp5M6L0Rh7G84Um2tF;Chain of Fools;{'7nwUJBm0HE4ZxD3f5cy5ok': 'Aretha Franklin'};761;605;-9899;498;209;0;941;117047;Aretha Franklin;F;76;60;North America;Solo
1U4X5SF4IBboB5jst63v4c;You're Welcome Stop On By;{'0vqkz1b2qBkoYrGMj2CUWq': 'Bobby Womack'};0.58;0.691;-8.709;0.0317;0.505;0.000115;0.832;90.63;Bobby Womack;M;61;31;North America;Solo
6VwBbL8CzPiC4QV66ay7oR;Wicked Games;{'1Xyo4u8uXC1ZmMpatF05PJ': 'The Weeknd'};658;591;-5197;309;959;527;326;114078;The Weeknd;M;90;70;North America;Solo
5khREGRH6JY3ZEK9K0dNqI;Crazy In The Night (Barking At Airplanes);{'5PN2aHIvLEM98XIorsPMhE': 'Kim Carnes'};679;717;-10528;358;386;0;836;117079;Kim Carnes;F;63;30;North America;Solo
0AyxgVWZX5VLhLqtu7sxEt;Love Like A Man;{'7nkLRaWHImCvWGHdNGnhVE': 'Ten Years After'};414;579;-11144;29;106;746;613;106119;Ten Years After;M;56;7;North America;Band
7G0CBF8pUiyyRJGqNZuSuA;Run to Paradise;{'2u6qHMpQaE48aowjWKJeCM': 'Choirboys'};701;745;-6884;458;224;294;733;138887;Choirboys;M;50;35;Australia;Band
5t2gSYVvBV9kH4t7Czertq;There You'll Be;{'25NQNriVT2YbSW80ILRWJa': 'Faith Hill'};321;511;-777;306;513;0;17;12898;Faith Hill;F;68;57;North America;Solo
5yIiXdLRE85OBiQmCaUenq;Sure Be Cool If You Did;{'1UTPBmNbXNTittyMJrNkvw': 'Blake Shelton'};576;726;-4625;35;255;0;582;136802;Blake Shelton;M;78;56;North America;Solo
4i7mbnAXwZDFCWLcPwiq6F;Greetings (This Is Uncle Sam);{'4esm0n9pRbF92yRNlY59RG': 'The Monitors'};296;354;-13343;313;503;0;535;177537;The Monitors;M;27;34;North America;Band
57ebBLITHpRgRKGrlbxMZS;Faithfully;{'0rvjqX7ttXeg3mTy8Xscbt': 'Journey'};202;644;-5212;324;979;0;252;8504;Journey;M;78;66;North America;Band
2ewWHECQ6LRCqd659StkHM;Relax;{'1mZu3rO7qSD09GdDpePHhY': 'Frankie Goes To Hollywood'};0.691;0.653;-10.024;0.035;0.296;0.00000186;0.819;115.307;Frankie Goes To Hollywood;M;61;45;Europe;Band
4TTuKE6aime5LXUBh96wYc;The Little Girl I Once Knew;{'3oDbviiivRWhXwIE8hxkVV': 'The Beach Boys'};581;421;-9562;386;267;0;596;130629;The Beach Boys;M;77;15;North America;Band
2U8g9wVcUu9wsg6i7sFSv8;Every Teardrop Is a Waterfall;{'4gzpq5DPGxSnKTe4SA8HAU': 'Coldplay'};425;733;-6883;396;193;922;313;117985;Coldplay;M;89;67;Europe;Band
5rSYbDj0iOntehwhonDS1a;That's Why I'm Here;{'3grHWM9bx2E9vwJCdlRv9O': 'Kenny Chesney'};648;285;-11986;343;498;359;212;137033;Kenny Chesney;M;78;41;North America;Solo
6dWNtdXVsT4t5oqN4rpN2U;Outta Control;{'3q7HBObVc0L8jNeTe5Gofh': '50 Cent'};688;733;-4365;156;308;0;483;96036;50 Cent;M;85;49;North America;Solo
09Nlhtnn087cbbhMzuInxy;What Becomes Of The Brokenhearted;{'0hF0PwB04hnXfYMiZWfJzy': 'Jimmy Ruffin'};709;423;-12576;32;629;0;594;988;Jimmy Ruffin;M;57;58;North America;Solo
3zwirXLLf6t3pHdNj1a9Yd;I'm Never Gonna Give You Up;{'2dHBWze4ny2t71WZIeAbA4': 'The Brat Pack'};615;864;-8402;415;108;762;809;105087;The Brat Pack;M;2;1;North America;Band
0KMGxYKeUzK9wc5DZCt3HT;If You Leave Me Now;{'3iDD7bnsjL9J4fO298r0L0': 'Chicago'};429;564;-6784;268;193;828;276;104212;Chicago;M;73;72;North America;Band
5xr4NKzmwqr0cvRMZr7cFz;Celebrity;{'13YmWQJFwgZrd4bf5IjMY4': 'Brad Paisley'};643;837;-4535;316;379;876;787;123777;Brad Paisley;M;72;43;North America;Solo
0zxaFukZdJNS413BD6mjG3;Mademoiselle;{'4salDzkGmfycRqNUbyBphh': 'Styx'};422;557;-1276;366;176;346;676;120711;Styx;M;67;29;North America;Band
0VKllTnl6NOjxm3e6A6JxS;Made to Love You;{'3z6Uf5IZkN4TogRpRpgD84': 'Gary Wright'};519;452;-12985;318;339;172;357;122744;Gary Wright;M;48;18;North America;Solo
0dlNwpfDzFIKdtuJSnHbzK;My Heroes Have Always Been Cowboys;{'5W5bDNCqJ1jbCgTxDD0Cb3': 'Willie Nelson'};387;322;-13348;378;181;145;258;114762;Willie Nelson;M;74;44;North America;Solo
2XyU7gwELovG2Nqo9UYBGp;Glamour Boys;{'6Uhp7WA6sjm5ZL6Xz561de': 'Living Colour'};511;913;-4379;323;273;569;856;121451;Living Colour;M;55;38;North America;Band
32lItqlMi4LBhb4k0BaSaC;Candy Paint;{'246dkjvS1zLTtiykXe5h60': 'Post Malone'};67;654;-5944;153;627;102;438;180024;Post Malone;M;96;79;North America;Solo
41Al942aUUeiSFlIsiWRa2;Julie Do Ya Love Me;{'5Rsz3E1aovbqsmLQOxgK2y': 'Bobby Sherman'};0.425;0.41;-15.881;0.0341;0.507;0.00000218;0.664;82.177;Bobby Sherman;M;30;29;North America;Solo
7pzWp50ZQXM44dfDbyMY9l;Prayer for the Dying;{'5GtMEZEeFFsuHY8ad4kOxv': 'Seal'};306;762;-7519;51;332;605;15;99903;Seal;M;68;41;Europe;Solo
6pwQEpLOlwclrsjgEOHEp0;Shadows Of The Night;{'43mhFhQ4JAknA7Ik1bOZuV': 'Pat Benatar'};522;682;-10183;344;29;123;529;111902;Pat Benatar;F;66;54;North America;Solo
7JERIeYBD7Xrxoae3RYd1g;Hold Me;{'3Edq1eT7m7GX0PvHW7yEDF': 'Menudo'};858;685;-7875;388;28;264;978;118928;Menudo;M;56;22;South America;Band
0hioWv2FDtVePjHFTwgrf7;I'm Bad;{'1P8IfcNKwrkQP5xJWuhaOC': 'LL Cool J'};623;433;-15387;245;11;283;707;179197;LL Cool J;M;67;45;North America;Solo
1cAHI9tJN6oHMdG4ghlQKY;Bluer Than Blue;{'2XKBOnP3qXHP2FpzKplAYh': 'Michael Johnson'};356;251;-1424;307;599;0;395;137875;Michael Johnson;M;50;44;North America;Solo
5HDPtsnyb3maFmPL8LLUTG;New Man;{'6eUKZXaKkcviH0Ku9w2n3V': 'Ed Sheeran'};78;745;-397;145;559;0;862;94026;Ed Sheeran;M;100;70;Europe;Solo
0n8sO6vHx3SkVEn2pjaqV9;Rescue Me;{'6tbjWDEIzxoDsBA1FuhfPW': 'Madonna'};725;652;-10017;5;201;676;355;117946;Madonna;F;82;38;North America;Solo
2MdGWAiYLmGbetrSBANcoD;Could It Be Magic;{'2eogQKWWoohI3BSnoG7E2U': 'Donna Summer'};611;5;-12312;278;845;259;512;126308;Donna Summer;F;68;43;North America;Solo
09at41tgtgvUeXs0A1zm38;Call It Rock 'N Roll;{'6ZPbX2Lxd40e2UVkXpyxvI': 'Great White'};424;872;-4999;463;18;626;531;136324;Great White;M;57;16;North America;Band
18lR4BzEs7e3qzc0KVkTpU;What I've Done;{'6XyY86QOPPrYVGvF9ch6wz': 'Linkin Park'};623;93;-5285;324;141;164;287;120119;Linkin Park;M;87;74;North America;Band
2aA9zMbPA1153V1efyBw5Q;The Unicorn;{'0tkKwWigaADLYB9HdFCjYo': 'The Irish Rovers'};608;639;-7666;506;405;0;947;1242;The Irish Rovers;M;54;10;Europe;Band
1qj8Td79dgmLqCYafkhQ3G;Loaded;{'7slfeZO9LsJbWgpkIoXBUJ': 'Ricky Martin'};506;951;-4305;796;109;718;748;199811;Ricky Martin;M;77;32;South America;Solo
78bDGxqn2KF2VU1G3Kz6J0;This One's for the Children;{'55qiaow2sDYtjqu1mwRua6': 'New Kids On The Block'};594;421;-13707;312;198;0;637;74041;New Kids On The Block;M;62;27;North America;Band
1ID1QFSNNxi0hiZCNcwjUC;Legend;{'3TVXtAsR1Inumwj472S9r4': 'Drake'};715;561;-7605;721;24;0;297;100076;Drake;M;99;67;North America;Solo
0dcUYuMCksrUQt59z4jIVr;Snapshot;{'2SdOKxC1sSxEyv8JYERaNe': 'RuPaul'};693;938;-6969;321;834;225;962;141984;RuPaul;M;69;18;North America;Solo
0J2Abx1Arl1lFhXv2TOGbQ;Go Away Little Girl;{'5ojumrbWWohLIuzArVoyDs': 'The Happenings'};487;414;-11588;294;621;0;794;66444;The Happenings;M;38;13;North America;Band
45KgggFPYu2rrtOA1uigri;Let The Music Play;{'3rfgbfpPSfXY40lzRK7Syt': 'Barry White'};619;561;-11429;492;626;181;586;9961;Barry White;M;69;37;North America;Solo
7jI7n0B2SvrzTcsJVuceCw;Bad Leroy Brown;{'1Mxqyy3pSjf8kZZL4QVxS0': 'Frank Sinatra'};0.6;0.534;-10.923;0.0372;0.439;0;0.815;144.723;Frank Sinatra;M;79;33;North America;Solo
0tFxEmLAHasUZtTKTGV1af;Breaking Us In Two;{'6KOqPxwfNAmZPkiCnDE9yT': 'Joe Jackson'};627;564;-8225;257;325;0;391;10923;Joe Jackson;M;58;36;Europe;Solo
7aOH8ShpP7P64x9fyTHxyc;New Morning;{'5fhX5cgW9CIJ363zTqAP3a': 'Alpha Rev'};191;682;-7188;413;5;549;407;178071;Alpha Rev;M;27;29;North America;Band
6wxwluMol35MvBMIej6NNl;Teenage Daughters;{'3P33qFNGBVXl86yQYWspFj': 'Martina McBride'};576;751;-5333;469;334;0;479;91051;Martina McBride;F;61;30;North America;Solo
21zuQkvt8qkvzwY7Uq1Vma;Hang in Long Enough;{'4lxfqrEsLX6N1N4OCSkILp': 'Phil Collins'};68;631;-14399;362;247;211;506;118987;Phil Collins;M;80;6;Europe;Solo
294jxC0FoNIhB2pryRLvJ3;Will It Go Round In Circles;{'0IecGJbdBeYSOVtSPRehh5': 'Billy Preston'};658;882;-7885;302;23;296;887;98478;Billy Preston;M;52;33;North America;Solo
2GdWNthCTVMBnuw59WyIci;Doing It All For My Baby;{'7A9yZMTrFZcgEWAX2kBfK6': 'Huey Lewis & The News'};638;785;-6143;297;206;0;751;137444;Huey Lewis & The News;M;68;40;North America;Band
1sYloFVfC8uhNEGo8IM4Ug;I Wanna;{'3vAaWhdBR38Q02ohXqaNHT': 'The All-American Rejects'};438;895;-5277;463;717;202;468;164305;The All-American Rejects;M;72;44;North America;Band
1grnSNpTAe14gjtqfArZan;New Girl Now;{'7kFyhQTV7cbd3iSYW2yt1Q': 'Honeymoon Suite'};589;768;-11493;417;104;0;694;109127;Honeymoon Suite;M;44;45;North America;Band
2gLvsQQ2mA1HeRF30Epg3E;Can't Cry Anymore;{'4TKTii6gnOnUXQHyuo9JaD': 'Sheryl Crow'};838;539;-10806;584;3;124;847;11071;Sheryl Crow;F;70;36;North America;Solo
2zPv3CTdaHNGmi0ldmutQz;Trying To Stop Your Leaving;{'7x8nK0m0cP2ksQf0mjWdPS': 'Dierks Bentley'};621;569;-5551;297;842;6;394;111899;Dierks Bentley;M;75;12;North America;Solo
1EKiQ1InQXuodp4M1idrng;The Good Stuff;{'3grHWM9bx2E9vwJCdlRv9O': 'Kenny Chesney'};586;675;-7819;776;26;0;473;143921;Kenny Chesney;M;78;52;North America;Solo
2SPYUYfYMJjGdy20ppgQMh;Funk Factory;{'0N5PyKJzS3M1XNlaCL7bbE': 'Wilson Pickett'};721;658;-14452;503;186;58;964;129411;Wilson Pickett;M;62;3;North America;Solo
07Tx168RSsUS1HqkDIOZbH;Cupid Shuffle;{'0lax1ZgWclW6mZFaGu27MM': 'Cupid'};785;582;-4877;237;191;0;861;71774;Cupid;M;49;58;North America;Solo
5zzFuyXkcB6gBqWMD78LJA;Electric Youth;{'18jZvCsW1PJ4FDQ5gEXuKp': 'Debbie Gibson'};697;873;-8816;51;359;701;57;128613;Debbie Gibson;F;59;40;North America;Solo
2nUdP86O3XTrrsz4KItvQV;Let's Make a Baby;{'187xgSpsFH8mMbAcoCW0zE': 'Billy Paul'};63;583;-9554;434;719;339;549;97486;Billy Paul;M;58;30;North America;Solo
45RbAX2KxbPdNwUgeYA69j;Preach;{'7wlFDEWiM5OoIAt8RSli8b': 'YoungBoy Never Broke Again'};731;675;-4771;247;175;0;381;155049;YoungBoy Never Broke Again;M;84;58;North America;Solo
44LZ8tzYJ8RiWvqAwibyO0;Red Light;{'1yAHoX5jWFLYIKEwyb6ulM': 'Linda Clifford'};889;645;-10856;464;3;102;933;11979;Linda Clifford;F;30;26;North America;Solo
0Hxqin6Aq1lnnjRRXML8T1;So Wrong;{'1kZxI5FlVdFxgoRaiJ8hf0': 'Patrick Simmons'};671;902;-7085;717;177;465;889;117133;Patrick Simmons;M;12;11;North America;Solo
4ZzlRHW4Nutg3JtoD4aTwt;Now That I Found You;{'0HLOP0AdsaWe5Pt5TNueGC': 'Terri Clark'};591;43;-8641;232;384;0;302;904;Terri Clark;F;50;18;North America;Solo
2pmN85k5m9nO1rWaCDdrNE;Let Love Rule;{'5gznATMVO85ZcLTkE9ULU7': 'Lenny Kravitz'};69;452;-12927;411;293;26;695;152814;Lenny Kravitz;M;73;48;North America;Solo
2NPxL1QqPrD1a7OLHjVcAP;I Can;{'20qISvAhX20dpIbOOzGK3q': 'Nas'};837;885;-3914;182;103;0;694;95313;Nas;M;77;56;North America;Solo
37GWhu8R61gTStMvVQfDuE;Kiss an Angel Good Mornin';{'69Fk1s1lzINOKqoSWjjEiE': 'Charley Pride'};665;512;-10704;3;581;0;87;130578;Charley Pride;M;56;53;North America;Solo
5IVCuswUfdYjl2eQ2FHqUd;Hard Knock Life (Ghetto Anthem);{'3nFkdlSjzX9mRTtwJOzDYB': 'JAY Z'};799;825;-4113;352;878;845;624;77067;JAY Z;M;84;59;North America;Solo
23KhPfX1omMxmfw4TjvfAq;Forever;{'3Y3xIwWyq5wnNHPp5gPjOW': 'Kenny Loggins'};535;415;-11541;252;194;14;224;8075;Kenny Loggins;M;72;43;North America;Solo
2c8sgbZoEanC3QyFNZxUcA;Flexicution;{'4xRYI6VqpkE3UwrDrAZL8L': 'Logic'};772;701;-6605;724;581;159;69;159954;Logic;M;88;65;North America;Solo
3nBXOlFTADNvG9nkqy2O2W;Woman Amen;{'7x8nK0m0cP2ksQf0mjWdPS': 'Dierks Bentley'};0.484;0.804;-5.889;0.0912;0.000837;0.00000929;0.391;119.838;Dierks Bentley;M;75;66;North America;Solo
36WIzCl50ssu8Ee3Szcv3Q;Now You're In Heaven;{'4Tvos0a5rRrBu4Oodu5f79': 'Julian Lennon'};629;91;-8572;312;409;261;808;128237;Julian Lennon;M;42;19;Europe;Solo
6OU7pt11iGYyv9etnaToyH;Long Line Rider;{'0EodhzA6yW1bIdD5B4tcmJ': 'Bobby Darin'};761;637;-8787;41;219;105;797;122161;Bobby Darin;M;64;13;North America;Solo
6tdbPPMeZNbGMOW5faEkvd;Heart Don't Fail Me Now;{'1fgwMawRD6uZOERzG2SQto': 'Holly Knight'};715;721;-12127;301;141;164;961;111682;Holly Knight;F;6;6;North America;Solo
5QhBKPqsnX1uY9fZNaAtZg;Stronger;{'26dSoYclwsYLMAKD3tpOr4': 'Britney Spears'};707;923;-3957;521;128;437;842;108049;Britney Spears;F;82;63;North America;Solo
3pFC5u4BYOV8iJHnr36RpO;Street Of Dreams;{'29PcabivqsoqW2yOVJyuLa': 'Nia Peeples'};753;628;-1054;466;747;123;94;110516;Nia Peeples;F;13;14;North America;Solo
6tBD4yjOf9P8rWwUlXdJFm;Have You Ever;{'05oH07COxkXKIMt6mIPRee': 'Brandy'};698;533;-6246;437;542;0;275;134001;Brandy;F;72;59;North America;Solo
5vk9PL1tTyWrQY3TqRq2Rg;Patches;{'7lffJlv0nRl0sIsHDmo0SB': 'Clarence Carter'};639;544;-12843;141;617;0;793;80844;Clarence Carter;M;52;44;North America;Solo
6gM3uxq9TPkms83bTSlK10;Shake Your Love;{'18jZvCsW1PJ4FDQ5gEXuKp': 'Debbie Gibson'};783;747;-10681;478;405;0;83;120551;Debbie Gibson;F;59;42;North America;Solo
6N8P5vw7tx0GRJLC1XQPnE;Give a Little Bit More;{'2nvKpWcP8etYTq4JrRiUiy': 'Cliff Richard'};734;776;-8111;263;298;139;962;130245;Cliff Richard;M;56;2;Europe;Solo
0iGNd4z2m80OjE2JcWmBSs;The Voice;{'5BcZ22XONcRoLhTbZRuME1': 'The Moody Blues'};439;831;-8116;45;76;462;58;152334;The Moody Blues;M;64;40;Europe;Band
34ZZqE9GI3l9TDljybBEQ6;Devil You;{'39uv7qSNwIoaAtWNioWnxp': 'Stampeders'};538;806;-8415;798;739;921;939;137417;Stampeders;M;41;8;North America;Band
7qhAbHGsFjYl19uaWi3KTQ;Killer Joe;{'3rxIQc9kWT6Ueg4BhnOwRK': 'Quincy Jones'};503;297;-16374;314;229;119;356;124965;Quincy Jones;M;60;25;North America;Solo
